"net_tfa","age","inc","educ","fsize","marr","twoearn","db","pira","hown","p401","e401"
78559,58,62766,13,2,1,1,1,1,1,1,1
83300,43,77700,12,5,1,1,1,0,1,1,1
19500,59,67488,12,4,1,1,0,0,1,1,1
9549,55,44184,9,3,1,1,0,0,1,1,1
135196,44,158721,16,3,1,1,1,1,1,1,1
-3900,43,18246,12,5,1,0,0,0,1,0,1
-1000,35,41886,12,2,0,0,0,0,1,1,1
22100,42,77706,12,5,1,0,0,0,1,1,1
38500,41,24594,18,1,0,0,0,0,0,1,1
1098624,37,55263,16,3,0,0,1,1,1,1,1
7600,36,40515,12,3,1,0,0,1,1,0,1
1865,40,45279,13,3,1,1,1,0,0,1,1
30949,31,53100,12,1,0,0,1,1,1,0,1
64337,49,111372,15,2,1,1,0,1,1,1,1
-9380,42,96864,12,3,1,1,0,0,0,1,1
19400,54,40500,15,2,0,0,0,0,1,1,1
8111,55,18375,12,3,1,0,0,0,1,0,1
202075,29,148770,16,2,1,1,1,1,1,1,1
98175,57,90525,12,4,1,0,1,1,1,1,1
5600,52,12954,12,5,0,0,1,0,1,1,1
19949,48,26925,14,4,0,0,1,1,1,0,1
49000,44,50250,18,2,0,0,0,1,1,1,1
-10559,32,53364,12,4,1,1,0,0,0,1,1
24550,46,66576,18,1,0,0,1,0,1,1,1
20100,52,91992,13,8,1,1,1,0,1,1,1
13202,39,40392,11,6,1,1,0,0,1,1,1
47999,28,57300,18,4,1,1,1,0,1,1,1
5100,35,34080,8,6,1,1,0,0,1,0,1
10300,32,55602,16,4,1,1,1,0,1,0,1
9040,44,31665,9,4,1,1,0,0,1,0,1
35914,33,100563,18,3,1,1,0,1,1,1,1
-578,36,34392,13,4,1,1,1,0,0,1,1
6505,41,30321,12,6,1,1,1,0,1,1,1
-300,43,39261,12,3,1,1,0,0,1,1,1
34999,38,14850,12,5,1,0,0,0,1,0,1
79100,30,47430,16,2,0,0,1,1,1,1,1
13250,44,45927,14,3,1,1,1,0,1,1,1
484198,49,169200,17,2,1,1,0,1,1,1,1
1606,31,23367,14,3,0,0,1,0,0,0,1
-4960,58,14670,12,2,1,0,0,0,1,1,1
350,34,24891,18,3,1,1,1,0,0,0,1
52499,38,29952,16,1,0,0,0,1,0,1,1
51499,61,28080,12,4,0,0,1,1,1,0,1
2000,34,31722,12,3,1,1,0,0,1,1,1
12999,54,18144,12,3,0,0,1,1,1,0,1
27700,51,103848,17,4,1,1,1,1,1,1,1
4000,35,117900,12,3,1,1,1,0,0,1,1
32000,44,70125,16,2,0,0,0,1,1,1,1
55200,42,50064,13,3,1,0,0,0,1,1,1
104856,59,99318,15,6,1,1,1,1,1,1,1
28300,30,35940,13,4,1,0,0,0,1,1,1
99900,50,84069,12,4,1,1,0,1,1,1,1
7650,27,28458,16,1,0,0,0,0,0,1,1
12203,35,39876,12,3,1,1,1,0,1,1,1
8200,38,50574,12,6,1,1,0,0,1,1,1
-12400,39,40500,12,1,0,0,1,0,0,1,1
14499,48,36900,18,1,0,0,0,0,1,0,1
69000,34,107940,16,4,1,0,0,1,1,1,1
26499,49,7209,16,1,0,0,1,0,0,1,1
-64,47,20568,14,2,1,0,0,0,1,0,1
69000,51,107640,16,2,1,1,1,1,1,1,1
1200,27,18030,12,2,0,0,0,0,0,1,1
30340,41,26316,14,3,0,0,0,0,1,1,1
-4150,44,45468,12,7,1,1,0,0,1,0,1
3050,48,34452,9,6,1,1,0,0,1,1,1
17500,46,36120,12,3,1,0,0,0,1,0,1
-200,43,24378,12,4,0,0,1,0,1,0,1
31900,41,58200,16,6,1,1,0,1,1,1,1
7500,40,15387,12,1,0,0,1,0,0,1,1
12400,45,36390,16,1,0,0,0,1,0,0,1
-813,45,42534,12,3,1,1,0,1,1,0,1
0,43,22800,12,2,1,0,0,0,0,0,1
2000,36,86403,14,3,1,1,1,0,1,0,1
43536,62,55128,18,2,1,0,1,1,1,1,1
-4850,36,23100,16,2,0,0,1,0,0,0,1
11600,31,30000,15,2,1,1,0,1,0,1,1
200,35,38940,16,2,1,1,0,0,1,1,1
43150,58,42888,12,3,0,0,1,0,1,1,1
69300,58,54516,12,4,1,1,1,0,1,0,1
2750,30,30120,18,1,0,0,0,0,1,1,1
950,35,31626,16,1,0,0,0,0,0,0,1
15348,42,53391,16,1,0,0,1,1,1,0,1
9266,42,42192,13,4,1,1,0,1,1,0,1
15900,28,41460,12,4,1,1,1,0,1,1,1
502,38,15126,12,1,0,0,1,0,0,1,1
43175,45,54150,18,1,0,0,1,1,1,1,1
-985,43,14010,12,2,1,1,0,0,1,1,1
9200,32,48180,16,1,0,0,0,0,1,1,1
19099,34,48219,12,3,1,1,0,0,1,1,1
4200,61,38412,12,4,1,0,0,0,1,1,1
-3750,42,28845,16,2,1,0,1,0,1,0,1
120097,55,40641,12,2,1,1,0,1,1,1,1
22200,49,42915,18,1,0,0,1,0,1,0,1
-3000,38,52236,16,6,1,1,0,0,1,0,1
-14700,35,66225,12,4,1,1,0,0,1,0,1
3049,38,26964,14,4,1,0,0,0,1,1,1
4499,34,34557,16,2,1,1,0,0,1,0,1
50500,47,78000,16,5,1,1,1,0,1,1,1
-10500,31,129621,18,2,1,1,0,0,1,1,1
24100,37,32865,16,3,1,1,0,1,1,1,1
-16900,40,86868,16,3,1,1,1,0,1,1,1
1972,26,59139,16,2,1,1,1,0,1,0,1
2799,60,14850,8,1,0,0,1,0,1,1,1
57599,36,74100,16,3,1,0,0,1,1,1,1
-2100,52,21675,12,3,1,1,0,0,1,0,1
20240,33,46002,16,7,1,0,0,1,1,1,1
42300,43,29688,12,5,1,1,1,0,1,1,1
-2825,36,56880,12,1,0,0,1,0,1,1,1
108998,53,53490,10,3,1,1,0,0,1,1,1
8400,38,31077,14,4,0,0,1,0,1,1,1
15650,58,16200,13,2,0,0,1,0,1,1,1
29122,55,21216,13,1,0,0,1,1,0,0,1
11750,39,71829,12,4,1,0,0,0,1,1,1
-10475,32,28434,16,4,1,1,0,0,1,1,1
-3800,41,19140,17,2,0,0,0,0,1,0,1
-1907,39,23259,12,4,1,1,1,0,1,1,1
-42964,43,23412,16,1,0,0,1,0,0,1,1
44500,36,47556,14,4,1,1,1,1,1,0,1
14400,49,38310,14,1,0,0,1,0,0,1,1
6778,43,54840,16,4,1,1,0,0,1,1,1
8799,36,65097,18,4,1,1,1,0,1,0,1
8412,46,33420,16,2,0,0,1,0,0,1,1
1999,33,31203,12,4,1,1,0,0,1,1,1
177000,44,133596,12,3,1,0,0,1,1,1,1
5400,32,34215,16,4,1,0,0,0,0,0,1
-5119,31,18909,12,1,0,0,0,0,0,0,1
300,38,42060,14,1,0,0,1,0,0,0,1
29925,45,48720,12,3,1,1,0,0,1,1,1
371901,50,107301,14,3,1,1,1,1,1,1,1
81323,44,51294,16,4,1,0,0,1,1,1,1
9799,44,42090,13,3,1,1,0,0,1,0,1
-2000,26,26400,14,1,0,0,0,0,0,1,1
-1000,38,28320,14,3,1,0,0,0,1,0,1
33700,54,53862,18,3,1,1,0,0,1,0,1
15627,34,58881,12,5,1,0,0,0,1,1,1
-5547,38,20970,12,3,0,0,0,0,1,0,1
4200,41,36975,13,6,1,0,0,0,1,1,1
2699,41,37917,12,4,1,1,1,0,1,0,1
29650,33,71250,15,4,1,1,1,1,1,1,1
9325,36,43305,12,4,1,1,1,1,1,0,1
4766,33,52737,13,2,1,1,0,1,0,1,1
-5500,37,44754,18,1,0,0,0,0,1,0,1
242674,52,70872,12,2,1,1,0,1,1,1,1
26950,34,54879,14,5,1,1,0,1,1,1,1
413,51,40581,12,4,1,1,0,0,1,1,1
-5800,36,52557,13,4,1,1,0,0,1,0,1
5,34,17550,16,1,0,0,1,0,0,0,1
2750,36,28800,12,4,1,0,0,0,0,1,1
7920,36,45210,14,6,1,0,1,0,1,1,1
-3490,36,35196,10,2,0,0,1,0,1,0,1
112749,39,31845,13,3,1,0,0,0,0,1,1
19799,61,28194,12,2,1,1,0,0,1,1,1
-1300,26,16068,13,2,0,0,1,0,0,0,1
4499,50,30138,12,4,1,1,1,0,1,1,1
600,30,24210,16,1,0,0,0,0,0,1,1
-5501,33,63660,13,2,1,1,0,0,0,0,1
499,55,17913,14,1,0,0,1,0,0,0,1
249,33,31014,14,1,0,0,1,0,1,0,1
-18000,55,13260,12,1,0,0,1,0,0,1,1
-8300,38,29046,12,5,1,0,0,0,1,1,1
36500,37,25002,13,3,0,0,0,0,0,1,1
-301,29,57096,14,3,1,1,0,1,1,0,1
34000,34,29376,14,1,0,0,1,0,1,1,1
-268,41,20028,16,2,0,0,0,0,0,1,1
16200,36,33738,12,5,1,1,0,0,1,1,1
50248,50,34545,13,2,1,1,0,0,0,1,1
-451,42,27261,12,4,1,1,0,0,1,1,1
42800,45,68610,17,4,1,1,0,0,1,1,1
0,51,16320,12,10,1,0,0,0,0,0,1
31847,29,52236,17,4,1,1,1,1,1,0,1
151548,56,55167,1,4,1,0,0,1,1,1,1
3899,49,75384,12,5,1,1,1,1,0,0,1
4250,52,85839,16,2,0,0,1,0,1,0,1
14500,49,52590,12,2,1,1,1,0,1,1,1
100,32,36000,12,3,1,0,1,0,0,1,1
144426,45,138441,16,2,1,1,1,1,1,1,1
12650,41,64245,12,4,1,1,1,1,1,0,1
1400,36,36750,18,4,0,0,1,0,0,0,1
1934,34,30543,14,3,0,0,1,0,1,1,1
20000,39,59700,18,3,1,1,1,0,1,0,1
15999,61,24180,8,2,0,0,1,0,1,1,1
72000,37,67509,17,5,1,0,0,1,1,1,1
79700,56,54132,17,1,0,0,1,0,0,0,1
22610,37,65667,12,4,1,1,0,1,0,1,1
0,30,27414,14,4,1,1,0,0,0,0,1
4449,58,42642,12,3,1,1,0,0,1,0,1
8009,62,21924,12,2,1,0,0,1,1,1,1
-4452,27,45747,12,4,1,1,0,0,0,1,1
38300,31,62865,16,2,1,1,0,1,1,1,1
2640,32,18450,12,1,0,0,0,0,0,1,1
16000,60,0,4,6,1,1,0,0,1,0,1
-2051,28,25317,12,3,1,1,0,1,1,1,1
-2650,28,20529,12,1,0,0,1,0,0,0,1
7456,30,66123,16,4,1,1,1,0,1,1,1
37400,55,57672,12,3,1,1,0,0,1,1,1
-2350,30,46416,18,1,0,0,1,0,1,1,1
178935,63,38307,14,1,0,0,0,1,1,1,1
17500,36,55305,15,3,1,1,0,1,1,1,1
-1600,54,13362,10,1,1,0,1,0,1,0,1
26500,34,55782,16,1,0,0,0,1,1,1,1
1323,34,24120,9,3,0,0,0,0,1,1,1
19431,38,56028,14,4,1,1,1,0,1,1,1
18930,43,28080,12,5,1,0,0,0,1,0,1
327,26,28683,12,3,1,0,0,0,0,1,1
298000,58,200997,17,3,1,1,1,1,1,1,1
19515,47,52437,17,4,1,0,0,0,1,1,1
5636,43,62778,12,4,1,1,1,0,1,1,1
171850,47,62553,12,6,1,0,0,1,1,1,1
37348,55,36720,8,2,1,1,0,1,1,1,1
15899,38,20796,14,1,0,0,1,1,0,1,1
38100,35,90300,18,3,1,1,1,1,1,1,1
725,41,12750,13,6,1,1,1,0,0,0,1
15250,35,31050,15,3,1,0,0,0,1,1,1
-2450,27,48798,12,1,1,0,1,0,0,0,1
25570,39,19806,14,4,1,1,1,0,1,1,1
6444,43,30318,13,1,0,0,1,0,1,0,1
40949,50,45045,14,1,0,0,1,1,1,1,1
30000,44,39786,14,3,0,0,0,1,1,0,1
70349,61,38754,12,5,1,1,1,1,1,1,1
17600,37,59430,13,4,1,0,0,0,1,0,1
3559,39,34596,14,4,0,0,1,0,1,1,1
10280,26,49362,16,2,1,0,1,1,1,1,1
1500,59,17340,10,4,1,1,0,0,1,1,1
13700,53,46824,13,2,1,1,0,1,0,0,1
950,44,19173,12,1,0,0,0,0,0,1,1
-3070,43,15444,16,7,0,0,1,0,1,0,1
28361,37,41439,14,1,0,0,0,0,0,1,1
25600,32,57363,18,3,1,1,1,0,1,1,1
3300,48,19263,12,5,1,0,0,0,0,1,1
33500,34,80694,10,3,1,0,0,0,1,0,1
70899,49,91362,16,3,1,1,0,1,1,1,1
26299,46,57678,12,2,0,0,0,0,0,1,1
94050,48,17547,10,2,0,0,1,1,1,1,1
74972,41,86847,16,5,1,1,0,1,1,1,1
200,26,19548,12,1,0,0,1,0,0,0,1
-3424,26,34356,11,4,1,0,0,0,1,0,1
0,53,10761,12,1,0,0,0,0,0,0,1
63595,54,50646,12,3,1,1,0,0,0,1,1
-1126,36,39366,13,4,1,1,0,0,0,1,1
9223,56,27276,12,1,0,0,0,0,0,0,1
43999,42,33336,13,5,1,0,0,1,1,1,1
-3120,25,34800,12,2,1,1,0,0,1,1,1
98900,57,81690,18,4,1,1,0,1,1,1,1
-470,27,27966,16,2,1,1,0,0,1,1,1
20300,44,48120,15,4,1,1,1,1,1,1,1
45399,52,49107,12,3,1,1,1,1,1,1,1
5999,56,54582,12,2,1,1,1,0,1,0,1
6100,30,18750,12,4,0,0,1,0,0,1,1
500,29,12810,12,1,0,0,0,0,0,1,1
-2650,25,42804,14,2,1,1,0,0,1,1,1
5500,48,62463,16,4,1,1,0,1,1,1,1
-2751,50,41715,12,4,1,0,0,0,1,1,1
-1,41,30654,12,3,1,1,0,0,1,0,1
15508,56,31680,12,1,0,0,1,1,1,1,1
-3500,31,29937,12,6,1,0,0,0,1,1,1
70150,43,54585,18,2,0,0,0,0,1,1,1
-2000,40,32850,13,3,0,0,1,0,0,0,1
-3682,40,45546,18,4,1,0,0,0,1,0,1
26421,45,30225,14,2,0,0,1,0,0,1,1
36270,56,47790,12,3,1,1,1,1,1,1,1
44100,39,44529,18,1,0,0,1,0,1,1,1
10080,59,13140,4,4,1,0,0,0,0,0,1
25800,46,41781,12,4,1,1,0,1,1,1,1
36199,45,30120,12,1,0,0,1,0,1,0,1
-1950,33,18477,14,1,0,0,1,0,1,1,1
549,34,68817,15,5,1,1,0,0,1,1,1
61400,54,81282,18,1,0,0,1,1,1,0,1
49850,43,79920,12,4,1,1,0,1,1,0,1
-4270,38,40488,16,4,1,0,0,0,1,1,1
1905,51,44292,12,8,1,1,0,0,1,1,1
-387,47,36906,12,4,1,1,0,0,1,0,1
-400,34,24144,12,3,1,0,1,0,1,0,1
828,47,44838,11,3,1,1,0,0,1,1,1
10900,42,24780,18,3,0,0,1,0,1,1,1
2150,46,22638,12,2,0,0,1,0,0,0,1
-3070,34,24432,13,3,1,1,0,0,1,0,1
181500,47,56580,12,2,1,0,0,1,1,1,1
-7001,45,72300,14,5,1,1,0,0,1,0,1
76400,32,55542,16,2,1,1,1,1,1,1,1
13450,44,59235,12,4,1,1,0,1,1,0,1
8800,48,39312,10,2,1,1,0,0,1,1,1
3500,60,29784,12,1,0,0,1,0,1,0,1
690,49,27675,12,3,1,0,0,0,1,1,1
299,43,39204,12,2,0,0,1,0,0,0,1
-37,31,65844,16,4,1,1,1,0,1,0,1
6975,28,21534,13,3,1,1,0,0,0,0,1
26359,59,41082,12,2,1,1,1,1,1,1,1
71569,39,39705,13,4,1,1,0,1,1,0,1
6513,34,26865,13,3,0,0,0,0,0,1,1
5300,37,39255,16,2,0,0,1,0,0,1,1
29767,48,49701,12,4,1,1,0,1,1,1,1
-180,51,30780,14,5,1,1,1,0,1,0,1
33350,46,15699,12,3,1,1,1,0,1,1,1
10250,27,53340,13,2,1,1,1,0,1,1,1
6800,31,90996,18,1,0,0,0,1,0,1,1
522380,48,84063,16,5,1,1,0,1,1,1,1
3000,45,25500,12,2,1,1,0,0,0,1,1
5249,35,23892,14,1,0,0,1,0,0,1,1
-500,36,38253,14,5,1,1,0,0,0,1,1
33567,46,63915,12,2,1,1,1,0,1,1,1
5500,26,42150,18,1,0,0,0,0,0,1,1
778628,43,146577,13,5,1,0,0,1,1,1,1
17300,41,48732,12,4,1,1,0,0,1,1,1
121853,58,70971,18,1,0,0,1,1,1,1,1
43975,43,47094,14,4,1,0,0,0,1,1,1
250,32,35607,13,6,1,1,0,0,1,0,1
11400,58,73830,15,6,1,0,0,1,1,0,1
31075,59,36342,13,1,0,0,1,0,1,1,1
-7850,48,27000,13,2,1,0,0,0,0,0,1
-377,36,19302,12,1,0,0,0,0,1,1,1
11886,40,68388,14,4,1,1,1,0,1,1,1
13370,43,73194,16,4,1,1,0,1,1,1,1
2500,31,36390,16,1,0,0,0,0,1,1,1
6957,53,51090,15,3,1,0,0,1,1,0,1
25200,33,35130,16,1,0,0,1,1,0,0,1
-6393,47,64656,17,4,1,1,1,0,1,1,1
-250,43,31209,10,2,1,0,0,0,1,0,1
32100,43,49596,13,3,1,1,1,1,1,1,1
179800,51,67500,16,1,0,0,1,1,1,1,1
114000,53,156036,17,3,1,0,0,1,1,1,1
17199,50,48042,12,5,1,1,1,0,1,0,1
36450,51,76827,18,3,1,0,1,0,1,1,1
29692,36,32994,15,1,0,0,0,0,1,1,1
49099,56,114573,12,3,1,1,1,1,1,0,1
5940,31,55920,18,4,1,1,0,1,1,0,1
-9500,34,51960,13,2,1,0,0,0,1,0,1
-64,46,3900,12,4,1,0,0,0,0,0,1
140,36,24045,18,1,0,0,1,0,1,1,1
440,49,61866,12,5,1,1,1,0,1,0,1
44963,37,38772,17,1,0,0,0,1,1,1,1
36600,61,29832,12,1,0,0,1,1,1,1,1
29999,41,24558,16,4,1,0,0,0,1,1,1
56700,36,70746,16,2,1,1,0,1,1,0,1
-11700,34,63606,13,2,1,1,1,0,1,1,1
117999,60,66921,12,2,1,1,0,1,1,1,1
-6201,36,58302,14,5,1,1,0,0,1,1,1
24448,31,58323,18,4,1,1,1,0,1,1,1
19472,35,30147,14,2,1,1,0,1,0,0,1
-25,26,18594,12,3,0,0,0,0,0,0,1
92810,49,35142,16,1,0,0,1,0,0,0,1
205385,54,73890,12,2,1,0,0,0,1,1,1
-6109,31,29343,15,2,1,1,0,0,1,0,1
-4564,33,20196,12,4,1,0,0,0,1,1,1
87200,33,54954,12,2,1,1,0,0,1,1,1
139560,43,135114,14,2,1,1,1,1,1,1,1
46150,32,46500,18,2,1,1,0,1,0,1,1
900,43,27204,12,1,0,0,1,0,0,0,1
7900,27,37218,16,1,0,0,0,1,0,1,1
172,34,13500,14,1,0,0,1,0,0,1,1
110000,56,27945,12,2,0,0,1,1,1,0,1
56053,37,55563,16,2,1,0,0,1,1,0,1
3400,34,33270,12,4,1,1,1,0,0,1,1
0,31,21600,12,1,0,0,1,0,1,0,1
43000,38,11604,5,4,1,1,0,0,1,1,1
3200,42,73722,12,5,1,1,1,0,1,1,1
90762,60,73614,12,2,1,1,0,0,1,1,1
266499,36,67470,18,3,1,0,0,0,1,0,1
100,41,28143,12,4,1,0,0,0,0,1,1
23250,50,49848,18,3,0,0,1,1,1,1,1
24210,50,24540,12,4,1,0,0,0,1,1,1
10020,35,33150,12,5,1,1,1,0,1,1,1
4000,45,120069,18,4,1,1,0,0,1,0,1
-36000,30,64995,16,1,0,0,0,1,0,1,1
249,42,21639,12,4,1,0,0,0,1,0,1
93,36,19422,12,2,0,0,0,0,0,1,1
5300,35,20805,14,1,0,0,1,0,0,1,1
154000,35,61230,18,1,0,0,0,0,1,1,1
11500,31,20460,11,2,0,0,0,0,1,1,1
31900,30,60369,16,1,0,0,1,1,1,1,1
-3074,44,12774,13,1,0,0,1,0,0,0,1
6200,51,25488,15,1,0,0,1,0,1,1,1
23998,43,46872,13,4,1,1,0,0,1,0,1
-20892,31,62592,16,3,1,1,1,0,1,1,1
18799,28,28215,12,5,1,0,0,0,1,1,1
26130,38,94614,13,2,1,1,1,0,1,1,1
1299,42,51798,12,4,1,1,1,0,1,1,1
40000,33,49959,16,4,1,0,0,1,1,1,1
75000,49,102108,18,4,1,1,1,1,1,1,1
4356,34,34062,14,1,0,0,1,0,0,1,1
73800,53,100008,1,2,1,0,0,0,1,1,1
1214,49,30600,16,5,1,1,0,0,0,1,1
13000,42,35100,12,4,1,1,0,0,1,1,1
21838,38,88770,16,4,1,1,1,0,1,1,1
-3230,52,78243,14,4,1,1,1,0,1,1,1
0,30,21384,13,1,0,0,0,0,0,1,1
34948,40,38859,16,4,1,1,0,0,1,0,1
-25570,42,63954,16,6,1,1,1,0,1,0,1
-680,38,42600,13,3,1,1,0,0,1,1,1
58110,53,63630,18,1,0,0,1,1,1,1,1
41899,44,22668,12,6,1,1,0,0,1,1,1
-700,41,43470,13,5,1,1,0,0,0,1,1
152500,48,121173,13,3,1,1,0,1,1,1,1
29,30,17505,11,3,1,1,0,0,1,1,1
-4875,31,27120,12,2,1,1,0,0,1,0,1
7000,45,20400,12,2,1,0,0,0,1,1,1
242658,48,56754,16,3,1,1,0,1,1,1,1
1400,41,29121,12,4,1,1,1,0,1,1,1
25136,35,53154,16,2,1,1,0,1,1,1,1
105798,36,104190,16,4,1,0,1,0,1,1,1
39197,33,44466,16,5,1,0,0,0,1,1,1
1349,26,30060,16,1,0,0,1,0,0,1,1
8500,36,36180,14,1,0,0,0,0,0,0,1
13499,61,26484,12,4,1,1,0,0,1,1,1
79400,53,110643,12,2,1,1,1,1,1,1,1
3500,33,19488,12,4,1,0,0,0,1,1,1
3000,44,33060,12,3,0,0,1,0,1,1,1
0,63,19380,12,3,1,0,0,0,1,0,1
3249,45,50235,16,2,0,0,0,0,0,1,1
-1222,38,35322,16,3,0,0,1,0,1,0,1
5000,59,16320,9,5,1,0,0,0,0,1,1
2400,33,21933,12,1,0,0,0,0,0,1,1
10549,32,28935,12,4,1,0,0,0,1,1,1
45000,59,46920,12,6,1,0,0,0,0,1,1
125821,39,66102,17,2,1,1,0,1,1,1,1
-2130,31,7938,16,1,0,0,1,0,0,0,1
99000,44,64200,18,1,0,0,1,1,1,0,1
11800,33,32361,12,1,0,0,1,0,1,1,1
350,34,28980,12,6,1,0,0,0,1,0,1
28000,37,50082,16,3,1,0,0,0,0,0,1
-502302,46,21240,13,4,1,0,0,0,1,0,1
-1600,48,55743,12,4,1,1,0,0,1,1,1
6530,32,33498,18,2,1,0,0,0,0,1,1
92446,53,62400,12,3,1,0,0,1,1,1,1
200,36,24009,12,1,0,0,1,0,0,1,1
62198,44,54627,14,1,0,0,1,1,1,1,1
-2480,31,32271,12,5,1,1,0,0,1,1,1
78656,41,108840,16,2,1,1,0,1,1,1,1
82015,51,66477,12,3,1,1,0,1,1,1,1
2500,38,19800,8,2,0,0,1,0,0,1,1
83200,44,72165,17,3,1,0,0,1,1,1,1
0,28,15888,14,1,0,0,1,0,0,0,1
-2347,41,21000,14,1,0,0,1,0,0,0,1
-5875,31,18216,13,3,0,0,1,0,0,1,1
82734,53,76050,13,4,1,1,0,1,1,1,1
-4493,27,29916,8,4,1,0,0,0,1,1,1
21900,40,54591,16,1,0,0,1,0,1,1,1
32550,26,73902,16,2,1,1,1,0,1,1,1
164000,54,51804,12,3,1,0,0,1,1,1,1
-21020,25,21456,13,1,0,0,0,0,0,1,1
186605,52,50682,12,2,1,1,0,1,1,1,1
30900,47,22542,12,3,1,1,0,1,1,0,1
-3000,43,18168,9,7,1,1,0,0,1,0,1
9649,44,22044,12,4,1,0,1,0,1,1,1
15123,38,42561,12,9,1,0,0,1,1,1,1
600,37,30408,12,4,1,0,1,0,1,1,1
0,31,28830,12,2,0,0,1,0,0,1,1
-6,35,16347,14,4,1,1,1,0,1,1,1
-2384,30,43728,13,4,1,1,1,0,1,1,1
66947,46,52248,13,3,0,0,0,1,0,1,1
-1812,27,59841,16,3,1,1,1,0,1,1,1
118000,39,88971,14,3,1,0,0,1,1,1,1
18500,35,60300,16,2,1,1,1,1,1,1,1
10000,33,25941,12,4,1,0,0,0,1,1,1
18315,43,66033,18,4,1,1,1,1,1,1,1
5521,45,51645,17,2,0,0,1,0,1,0,1
13800,43,22950,12,1,0,0,1,0,0,1,1
2200,26,18198,12,2,0,0,1,0,0,1,1
-520,31,25080,14,4,1,1,0,0,1,1,1
56943,47,61575,18,3,1,1,0,1,1,1,1
2798,30,54906,18,5,1,1,1,0,1,1,1
45598,36,39597,13,4,1,1,0,0,1,1,1
-7119,42,40557,12,4,1,0,0,0,1,0,1
5500,40,39828,12,4,1,0,0,0,1,0,1
105799,39,101637,16,4,1,0,0,1,1,1,1
6180,32,63207,17,2,1,1,0,0,1,1,1
130000,62,27240,12,1,0,0,0,0,1,1,1
9000,43,69138,15,3,1,1,1,0,1,1,1
-1951,31,27015,13,1,0,0,0,0,0,1,1
42000,36,21300,12,6,1,1,1,0,1,1,1
1575,38,40596,14,4,1,1,0,0,0,1,1
24972,49,43920,12,2,0,0,1,0,1,1,1
114200,36,85755,16,1,0,0,1,0,1,1,1
12550,44,27291,12,1,0,0,0,0,1,1,1
127180,53,63000,15,4,1,1,0,1,1,1,1
2119,42,31596,12,4,1,0,0,0,1,1,1
3400,34,26739,12,1,0,0,1,0,0,1,1
106000,57,77280,18,2,0,0,1,0,1,1,1
2000,33,37056,12,4,1,0,0,0,0,1,1
13200,27,15600,12,1,0,0,1,0,1,1,1
17600,44,78762,18,4,1,1,1,1,1,0,1
9500,43,36420,17,1,0,0,1,0,0,0,1
2300,33,34308,12,4,1,1,0,0,0,1,1
1031,25,10545,13,1,0,0,0,0,0,1,1
10699,53,20646,12,3,1,0,0,0,1,1,1
95300,56,79404,18,1,0,0,1,1,1,1,1
18300,35,86814,17,4,1,1,1,1,1,1,1
99199,58,101946,14,2,1,0,0,1,1,1,1
2850,30,59400,16,4,1,1,1,0,0,1,1
-1290,28,66150,14,4,1,1,1,0,1,1,1
147300,46,79548,16,4,1,1,0,1,1,1,1
20249,59,36027,12,2,1,1,0,0,1,1,1
1120,58,19200,12,1,0,0,1,0,1,1,1
84000,39,83250,13,2,1,1,0,0,1,1,1
16100,53,41538,12,3,1,0,0,0,1,1,1
6400,38,82995,15,5,1,1,0,1,1,1,1
11909,44,40917,12,5,1,0,0,0,1,1,1
54244,38,65151,15,3,1,1,0,1,1,1,1
13706,43,39132,14,4,1,0,0,1,1,1,1
1425,33,16860,12,1,0,0,0,0,1,1,1
10499,50,50430,12,3,1,1,1,0,1,0,1
73816,45,77697,17,4,1,1,1,1,1,1,1
3000,42,62112,12,7,1,0,0,0,1,1,1
-6290,36,17100,13,5,1,0,0,0,1,0,1
384150,63,70779,16,3,1,0,0,1,1,1,1
-3420,51,31242,1,4,0,0,1,0,1,0,1
4000,49,120420,18,3,1,1,0,0,1,1,1
6800,46,83319,12,3,1,1,0,0,0,1,1
12349,45,54327,12,8,1,1,0,0,1,1,1
50594,43,71844,16,4,1,1,0,1,1,1,1
61550,30,62490,14,3,1,0,0,1,1,1,1
-2218,49,32430,14,1,0,0,0,0,1,1,1
1000,36,12156,12,3,0,0,0,1,0,1,1
79150,40,61176,13,5,1,0,0,1,1,1,1
158,42,43707,12,5,1,1,0,0,1,1,1
2225,32,20901,15,5,1,0,0,0,0,1,1
43502,39,67836,18,6,1,1,0,1,1,1,1
4200,36,20160,12,5,0,0,1,0,1,1,1
39950,51,95178,14,3,1,1,0,1,1,1,1
26700,38,71346,12,3,1,1,0,0,1,0,1
21000,50,67335,16,4,1,1,1,1,1,1,1
-700,30,46302,13,3,1,1,1,0,1,1,1
25270,58,31689,4,2,1,1,0,0,1,1,1
77900,62,48138,12,3,1,1,0,1,1,1,1
107999,64,46404,12,2,1,0,1,1,1,1,1
-4300,31,29664,12,3,1,1,1,0,0,0,1
-13190,26,54558,15,2,1,1,0,0,1,1,1
100,44,30105,12,2,1,1,0,0,1,0,1
4700,32,36300,16,1,0,0,0,0,1,1,1
2300,35,31224,14,1,0,0,1,0,0,1,1
191800,46,51840,14,2,0,0,1,1,1,1,1
10050,43,32433,15,2,0,0,1,0,0,1,1
-3000,40,39816,16,5,0,0,0,0,1,0,1
41300,34,57774,16,4,1,0,0,0,1,1,1
2799,53,43887,12,2,1,1,0,0,1,1,1
11200,30,23550,16,1,0,0,0,0,0,1,1
