"gender","ethnicity","birth","grade","star","read","math","lunch","school","degree","ladder","experience","tethnicity","system","schoolid","id"
"female","cauc",1980 Q1,"2nd","small",602,582,"non-free","rural","bachelor","level1",5,"cauc","39","75","179663"
"female","cauc",1978 Q4,"2nd","regular+aide",622,599,"free","rural","bachelor","level1",9,"cauc","9","12","179670"
"male","afam",1980 Q2,"2nd","small",568,536,"free","inner-city","bachelor","level1",28,"afam","11","15","179708"
"male","afam",1980 Q3,"2nd","regular+aide",614,572,"free","inner-city","bachelor","level1",35,"afam","11","27","179755"
"male","cauc",1980 Q2,"2nd","regular",591,548,"non-free","urban","bachelor","notladder",15,"cauc","6","9","179774"
"male","afam",1980 Q3,"2nd","regular+aide",584,593,"free","inner-city","bachelor","level1",10,"afam","11","14","179819"
"male","cauc",1980 Q3,"2nd","small",622,611,"non-free","rural","bachelor","notladder",14,"cauc","35","69","179851"
"male","afam",1979 Q1,"2nd","regular+aide",512,475,"free","suburban","master","level1",8,"cauc","18","44","179887"
"female","afam",1979 Q2,"2nd","regular+aide",499,512,"free","suburban","master","level1",18,"afam","11","21","179918"
"female","afam",1978 Q1,"2nd","regular+aide",584,587,"free","inner-city","bachelor","level1",31,"afam","11","33","179967"
"male","cauc",1980 Q3,"2nd","regular+aide",569,520,"non-free","rural","master","level1",13,"afam","4","5","179979"
"female","cauc",1980 Q1,"2nd","regular",669,620,"free","urban","bachelor","notladder",15,"cauc","6","9","180000"
"female","afam",1980 Q2,"2nd","regular",547,563,"free","inner-city","master","probation",24,"afam","11","27","180044"
"male","afam",1980 Q1,"2nd","regular",503,584,"free","inner-city","bachelor","apprentice",1,"cauc","18","45","180127"
"male","cauc",1980 Q3,"2nd","regular",586,582,"non-free","rural","master","level2",13,"cauc","23","55","180187"
"male","cauc",1980 Q4,"2nd","regular+aide",577,499,"non-free","rural","master","level1",6,"cauc","42","80","180232"
"male","cauc",1980 Q1,"2nd","regular",618,596,"non-free","suburban","master","level1",19,"afam","18","46","180271"
"male","cauc",1979 Q4,"2nd","small",669,648,"non-free","rural","bachelor","level1",20,"cauc","30","63","180278"
"male","afam",1980 Q2,"2nd","regular",588,568,"free","inner-city","bachelor","probation",2,"cauc","11","33","180316"
"female","afam",1980 Q3,"2nd","regular+aide",618,632,"non-free","suburban","bachelor","level1",9,"cauc","11","20","180443"
"male","afam",1978 Q3,"2nd","small",514,535,"free","inner-city","bachelor","probation",0,"cauc","22","53","180491"
"male","cauc",1979 Q4,"2nd","regular",588,620,"non-free","rural","bachelor","probation",2,"cauc","42","80","180551"
"male","afam",1980 Q1,"2nd","regular+aide",518,565,"non-free","suburban","bachelor","level1",4,"afam","11","20","180576"
"female","cauc",1979 Q4,"2nd","small",669,721,"non-free","rural","bachelor","level1",7,"cauc","35","69","180583"
"male","cauc",1979 Q3,"2nd","regular+aide",571,582,"non-free","rural","bachelor","level1",14,"cauc","41","79","180602"
"female","cauc",1980 Q2,"2nd","regular",611,574,"free","rural","bachelor","notladder",18,"cauc","41","78","180620"
"male","cauc",1980 Q3,"2nd","small",541,548,"free","suburban","bachelor","apprentice",2,"cauc","22","52","180665"
"male","afam",1980 Q1,"2nd","regular+aide",593,607,"non-free","suburban","bachelor","level1",5,"afam","11","23","180687"
"male","cauc",1980 Q2,"2nd","small",575,632,"non-free","rural","bachelor","level1",18,"cauc","41","79","180750"
"female","cauc",1979 Q4,"2nd","regular+aide",627,590,"non-free","rural","bachelor","level1",33,"cauc","39","75","180758"
"male","afam",1979 Q2,"2nd","regular+aide",542,559,"free","inner-city","bachelor","level1",4,"cauc","11","28","180780"
"female","afam",1979 Q3,"2nd","small",562,590,"free","inner-city","bachelor","probation",0,"cauc","22","53","180875"
"male","cauc",1979 Q4,"2nd","regular",614,632,"free","rural","bachelor","level1",6,"cauc","9","12","180904"
"male","cauc",1980 Q2,"2nd","small",497,499,"free","rural","master","level1",14,"cauc","23","55","180940"
"male","cauc",1980 Q1,"2nd","small",611,620,"non-free","rural","bachelor","level1",10,"cauc","36","72","180992"
"male","afam",1979 Q4,"2nd","regular",538,522,"free","inner-city","bachelor","level1",7,"afam","11","22","180999"
"male","cauc",1979 Q4,"2nd","regular",618,626,"non-free","rural","bachelor","level1",12,"cauc","12","34","181015"
"female","cauc",1980 Q2,"2nd","regular+aide",659,648,"non-free","suburban","bachelor","level1",18,"cauc","22","52","181037"
"female","afam",1979 Q4,"2nd","small",650,587,"non-free","inner-city","master","level1",21,"afam","11","28","181079"
"male","afam",1979 Q1,"2nd","regular+aide",545,570,"non-free","suburban","bachelor","level1",5,"afam","11","23","181104"
"male","cauc",1980 Q2,"2nd","small",650,648,"free","rural","master","level1",12,"cauc","41","78","181118"
"male","afam",1980 Q1,"2nd","small",575,570,"free","suburban","bachelor","level1",23,"cauc","11","17","181167"
"male","cauc",1980 Q2,"2nd","regular",575,570,"non-free","rural","master","level1",9,"cauc","31","65","181196"
"female","afam",1979 Q2,"2nd","small",557,574,"free","suburban","bachelor","apprentice",2,"cauc","18","44","181244"
"female","afam",1980 Q1,"2nd","regular",557,533,"free","inner-city","bachelor","apprentice",1,"cauc","11","30","181280"
"male","afam",1979 Q4,"2nd","regular",557,563,"free","inner-city","master","level1",9,"cauc","11","29","181287"
"female","cauc",1979 Q3,"2nd","small",527,559,"free","suburban","bachelor","level1",15,"cauc","4","4","181306"
"male","cauc",1979 Q4,"2nd","small",643,572,"free","urban","bachelor","level1",22,"cauc","6","9","181334"
"male","cauc",1979 Q4,"2nd","small",599,590,"non-free","rural","bachelor","level1",10,"cauc","21","50","181350"
"female","afam",1980 Q4,"2nd","regular",508,525,"non-free","inner-city","bachelor","apprentice",1,"cauc","11","30","181432"
"female","cauc",1980 Q2,"2nd","regular+aide",659,659,"non-free","rural","bachelor","notladder",19,"cauc","19","47","181452"
"male","afam",1980 Q2,"2nd","small",622,626,"free","inner-city","bachelor","level1",30,"afam","11","32","181469"
"male","cauc",1980 Q3,"2nd","regular",618,611,"non-free","rural","bachelor","apprentice",2,"cauc","32","66","181499"
"male","afam",1978 Q4,"2nd","regular",497,563,"free","inner-city","master","level1",9,"cauc","11","29","181510"
"female","cauc",1981 Q1,"2nd","small",669,626,"non-free","rural","bachelor","level1",21,"cauc","12","35","181551"
"female","cauc",1980 Q1,"2nd","regular+aide",557,514,"free","suburban","bachelor","level1",12,"afam","11","17","181601"
"female","cauc",1979 Q3,"2nd","regular",602,572,"non-free","rural","bachelor","level1",20,"cauc","40","77","181626"
"female","afam",1980 Q3,"2nd","regular",577,582,"free","inner-city","master","probation",24,"afam","11","27","181674"
"female","cauc",1980 Q1,"2nd","regular",564,548,"free","suburban","bachelor","level1",14,"cauc","22","54","181713"
"female","cauc",1980 Q3,"2nd","regular+aide",579,561,"non-free","rural","bachelor","level1",6,"afam","24","57","181721"
"female","afam",1979 Q3,"2nd","regular",559,546,"free","inner-city","bachelor","notladder",1,"afam","11","16","181739"
"male","afam",1979 Q2,"2nd","regular",564,603,"free","inner-city","bachelor","probation",2,"cauc","11","14","181758"
"female","afam",1980 Q2,"2nd","small",584,550,"non-free","suburban","bachelor","level1",18,"cauc","11","17","181773"
"female","cauc",1980 Q1,"2nd","small",637,659,"non-free","urban","master","level1",22,"cauc","7","10","181791"
"female","cauc",1980 Q3,"2nd","small",637,587,"non-free","rural","bachelor","level1",9,"cauc","19","47","181834"
"male","cauc",1979 Q4,"2nd","regular",709,674,"non-free","rural","bachelor","apprentice",2,"cauc","32","66","181847"
"female","cauc",1980 Q3,"2nd","small",582,582,"non-free","rural","master","notladder",39,"cauc","24","56","181882"
"male","cauc",1979 Q4,"2nd","regular+aide",684,611,"non-free","rural","bachelor","level1",33,"cauc","39","75","181912"
"female","cauc",1979 Q4,"2nd","small",627,615,"non-free","urban","bachelor","level1",22,"cauc","6","9","181926"
"female","afam",1979 Q3,"2nd","small",569,546,"free","inner-city","bachelor","notladder",19,"cauc","11","14","181946"
"male","cauc",1979 Q4,"2nd","regular+aide",643,626,"free","rural","bachelor","apprentice",2,"cauc","37","73","181960"
"male","cauc",1980 Q1,"2nd","regular",559,570,"free","rural","bachelor","level1",18,"cauc","5","7","181983"
"female","afam",1980 Q2,"2nd","regular",536,536,"free","inner-city","master","probation",0,"afam","11","33","181998"
"male","cauc",1980 Q3,"2nd","regular+aide",588,659,"free","rural","bachelor","level1",9,"cauc","9","12","182026"
"female","cauc",1980 Q2,"2nd","regular",614,632,"non-free","suburban","bachelor","level1",9,"cauc","22","52","182172"
"female","cauc",1980 Q1,"2nd","small",659,648,"non-free","rural","bachelor","level2",33,"cauc","42","80","182209"
"female","cauc",1980 Q1,"2nd","regular",659,639,"free","rural","bachelor","level1",25,"cauc","8","11","182224"
"female","cauc",1980 Q1,"2nd","small",557,607,"free","rural","bachelor","level1",23,"cauc","21","50","182239"
"male","cauc",1979 Q4,"2nd","small",618,659,"non-free","suburban","master","apprentice",15,"afam","17","41","182262"
"male","cauc",1980 Q1,"2nd","regular",544,590,"non-free","rural","bachelor","level1",26,"cauc","29","62","182287"
"female","cauc",1980 Q3,"2nd","regular+aide",627,632,"free","rural","master","level1",21,"afam","38","74","182297"
"female","afam",1979 Q4,"2nd","regular",614,626,"non-free","rural","bachelor","level1",9,"cauc","4","5","182342"
"male","cauc",1980 Q2,"2nd","regular",541,556,"non-free","rural","bachelor","level1",18,"cauc","31","64","182382"
"male","cauc",1977 Q3,"2nd","regular+aide",536,522,"non-free","rural","master","level1",13,"afam","4","5","182394"
"female","cauc",1980 Q3,"2nd","small",542,518,"non-free","suburban","bachelor","level1",18,"cauc","11","17","182409"
"female","afam",1978 Q4,"2nd","regular+aide",584,570,"free","inner-city","bachelor","level1",10,"afam","11","14","182519"
"female","cauc",1978 Q4,"2nd","regular",554,494,"free","urban","bachelor","apprentice",1,"cauc","26","59","182550"
"female","afam",1980 Q1,"2nd","small",526,520,"free","inner-city","bachelor","level1",5,"cauc","11","26","182641"
"female","cauc",1980 Q2,"2nd","small",566,584,"non-free","rural","master","level1",14,"cauc","23","55","182732"
"female","cauc",1980 Q2,"2nd","regular+aide",669,721,"non-free","rural","master","level1",21,"afam","38","74","182830"
"female","cauc",1980 Q2,"2nd","small",669,699,"non-free","rural","master","level1",14,"cauc","36","72","182893"
"male","cauc",1980 Q1,"2nd","small",618,590,"non-free","rural","bachelor","level1",5,"cauc","39","75","182929"
"male","cauc",1980 Q1,"2nd","regular+aide",552,607,"non-free","suburban","bachelor","level1",12,"afam","11","17","182959"
"female","cauc",1980 Q2,"2nd","regular+aide",530,495,"non-free","rural","master","level1",14,"cauc","32","66","183006"
"male","afam",1979 Q3,"2nd","regular",582,599,"free","rural","master","apprentice",2,"cauc","34","68","183019"
"female","cauc",1980 Q3,"2nd","regular",618,611,"non-free","rural","bachelor","level1",8,"cauc","21","50","183049"
"female","afam",1979 Q1,"2nd","small",579,536,"free","suburban","bachelor","level1",25,"afam","11","21","183072"
"male","afam",1980 Q2,"2nd","small",577,584,"free","inner-city","bachelor","probation",4,"cauc","11","33","183085"
"male","cauc",1980 Q3,"2nd","regular",622,579,"non-free","suburban","bachelor","level1",8,"cauc","25","58","183099"
"female","afam",1980 Q3,"2nd","regular",545,565,"free","inner-city","master","probation",24,"afam","11","27","183113"
"female","afam",1980 Q1,"2nd","small",588,611,"free","rural","bachelor","apprentice",5,"afam","34","68","183136"
"male","cauc",1978 Q4,"2nd","regular",586,582,"non-free","rural","bachelor","level1",20,"cauc","40","77","183175"
"female","cauc",1980 Q2,"2nd","small",557,590,"free","rural","bachelor","level1",11,"cauc","31","65","183214"
"male","cauc",1978 Q4,"2nd","regular",571,599,"free","rural","bachelor","level1",6,"cauc","40","77","183239"
"female","afam",1980 Q3,"2nd","regular+aide",526,543,"free","inner-city","master","level1",9,"afam","11","22","183273"
"male","cauc",1980 Q3,"2nd","regular",596,603,"non-free","rural","master","level1",19,"cauc","31","64","183291"
"male","cauc",1979 Q4,"2nd","regular+aide",564,574,"free","rural","bachelor","probation",3,"cauc","16","40","183302"
"female","cauc",1980 Q3,"2nd","regular+aide",650,620,"non-free","rural","bachelor","apprentice",2,"cauc","37","73","183323"
"female","cauc",1980 Q2,"2nd","small",602,648,"non-free","rural","specialist","level3",17,"cauc","39","75","183373"
"male","cauc",1979 Q3,"2nd","regular",622,626,"non-free","suburban","specialist","level1",15,"cauc","17","41","183402"
"male","cauc",1979 Q4,"2nd","regular",637,615,"non-free","rural","bachelor","level1",6,"cauc","40","77","183446"
"female","afam",1980 Q3,"2nd","regular+aide",577,526,"non-free","inner-city","master","level1",13,"cauc","11","26","183482"
"female","afam",1980 Q1,"2nd","small",643,563,"non-free","suburban","bachelor","level1",4,"cauc","11","20","183535"
"male","cauc",1980 Q2,"2nd","regular+aide",506,552,"non-free","urban","master","level1",19,"cauc","6","9","183550"
"male","cauc",1980 Q2,"2nd","regular+aide",557,570,"free","rural","bachelor","level1",14,"cauc","41","79","183565"
"male","cauc",1980 Q1,"2nd","regular+aide",604,615,"non-free","suburban","bachelor","level1",33,"cauc","4","4","183584"
"male","cauc",1980 Q3,"2nd","small",539,528,"non-free","suburban","bachelor","level1",25,"afam","11","21","183611"
"female","cauc",1979 Q4,"2nd","regular+aide",568,607,"free","rural","master","level1",8,"cauc","36","72","183623"
"male","afam",1979 Q4,"2nd","regular+aide",512,587,"free","inner-city","bachelor","apprentice",1,"cauc","18","45","183654"
"female","cauc",1980 Q3,"2nd","regular+aide",571,582,"non-free","rural","master","level1",8,"cauc","12","34","183721"
"female","cauc",1980 Q2,"2nd","regular",669,626,"non-free","rural","master","level1",15,"cauc","30","63","183758"
"male","cauc",1980 Q2,"2nd","regular",611,626,"non-free","rural","master","level1",12,"cauc","16","40","183773"
"male","cauc",1979 Q1,"2nd","regular+aide",659,632,"free","urban","bachelor","notladder",17,"cauc","6","9","183809"
"female","cauc",1979 Q4,"2nd","small",618,607,"free","rural","bachelor","probation",0,"cauc","31","65","183814"
"male","cauc",1980 Q2,"2nd","regular",611,620,"non-free","suburban","bachelor","probation",3,"cauc","25","58","183852"
"male","afam",1979 Q3,"2nd","small",538,556,"free","inner-city","bachelor","level1",28,"afam","11","15","183866"
"female","cauc",1980 Q2,"2nd","regular+aide",643,620,"non-free","suburban","bachelor","level1",18,"cauc","22","52","183885"
"male","afam",1979 Q2,"2nd","regular",562,582,"free","inner-city","bachelor","level1",7,"afam","11","22","183902"
"male","afam",1979 Q3,"2nd","regular+aide",571,579,"free","inner-city","master","level1",9,"afam","11","22","183931"
"female","cauc",1980 Q3,"2nd","regular",631,593,"non-free","rural","bachelor","probation",0,"cauc","30","63","183962"
"male","cauc",1980 Q2,"2nd","regular+aide",586,543,"non-free","urban","master","level1",13,"cauc","26","59","183982"
"male","cauc",1979 Q3,"2nd","regular",506,509,"non-free","rural","bachelor","level1",20,"cauc","40","77","184011"
"male","afam",1979 Q3,"2nd","regular",535,596,"free","rural","bachelor","level1",19,"cauc","38","74","184025"
"female","cauc",1980 Q2,"2nd","regular",555,561,"free","rural","bachelor","level1",26,"cauc","29","62","184046"
"male","cauc",1979 Q4,"2nd","regular+aide",709,626,"free","rural","bachelor","level1",6,"cauc","14","38","184088"
"female","afam",1979 Q2,"2nd","regular",512,505,"free","inner-city","master","level1",10,"cauc","11","19","184124"
"female","cauc",1979 Q2,"2nd","regular+aide",573,632,"free","rural","bachelor","notladder",5,"cauc","3","3","184142"
"female","afam",1979 Q4,"2nd","regular",575,620,"free","inner-city","bachelor","notladder",1,"afam","11","16","184166"
"female","cauc",1980 Q2,"2nd","regular",627,632,"non-free","rural","bachelor","level3",14,"cauc","14","38","184190"
"male","afam",1979 Q1,"2nd","regular",549,563,"free","suburban","master","level1",31,"cauc","22","51","184208"
"female","afam",1979 Q3,"2nd","regular",568,574,"free","inner-city","master","probation",0,"afam","11","33","184218"
"female","cauc",1979 Q4,"2nd","regular+aide",591,574,"non-free","rural","master","level1",6,"cauc","42","80","184262"
